file_id,idx,datetime_utc,year,month,day,hour_utc,dom_cluster,dom_frac,rare_exposure,mean_residual,residual_frac,mean_total,mean_margin,near_frac
236,236,2014-03-01T00,2014,3,1,0,60,0.0285,0.1268,1874.51,0.3133,5982.89,0.2525,0.3233
237,237,2014-03-01T06,2014,3,1,6,60,0.0301,0.1263,1867.26,0.3137,5952.87,0.2541,0.3195
238,238,2014-03-01T12,2014,3,1,12,60,0.0287,0.1300,1882.16,0.3146,5982.29,0.2509,0.3289
239,239,2014-03-01T18,2014,3,1,18,60,0.0269,0.1263,1867.37,0.3143,5941.34,0.2544,0.3214
240,240,2014-03-02T00,2014,3,2,0,60,0.0276,0.1282,1873.97,0.3150,5949.50,0.2495,0.3278
241,241,2014-03-02T06,2014,3,2,6,60,0.0268,0.1292,1869.50,0.3149,5936.79,0.2521,0.3206
242,242,2014-03-02T12,2014,3,2,12,60,0.0268,0.1299,1885.75,0.3155,5977.16,0.2505,0.3269
243,243,2014-03-02T18,2014,3,2,18,60,0.0257,0.1302,1881.32,0.3155,5963.61,0.2539,0.3279
244,244,2014-03-03T00,2014,3,3,0,60,0.0262,0.1268,1893.83,0.3165,5983.92,0.2484,0.3398
245,245,2014-03-03T06,2014,3,3,6,60,0.0274,0.1284,1892.95,0.3173,5966.54,0.2510,0.3361
246,246,2014-03-03T12,2014,3,3,12,60,0.0246,0.1271,1904.69,0.3169,6010.27,0.2515,0.3368
247,247,2014-03-03T18,2014,3,3,18,60,0.0255,0.1256,1892.29,0.3166,5976.27,0.2529,0.3328
248,248,2014-03-04T00,2014,3,4,0,60,0.0248,0.1241,1900.39,0.3174,5986.62,0.2479,0.3403
249,249,2014-03-04T06,2014,3,4,6,60,0.0250,0.1221,1892.04,0.3174,5961.20,0.2489,0.3389
250,250,2014-03-04T12,2014,3,4,12,60,0.0241,0.1220,1901.83,0.3172,5995.15,0.2478,0.3409
251,251,2014-03-04T18,2014,3,4,18,60,0.0243,0.1220,1884.99,0.3165,5954.81,0.2526,0.3348
252,252,2014-03-05T00,2014,3,5,0,52,0.0246,0.1245,1884.63,0.3163,5958.75,0.2510,0.3329
253,253,2014-03-05T06,2014,3,5,6,60,0.0234,0.1248,1875.57,0.3162,5930.74,0.2542,0.3289
254,254,2014-03-05T12,2014,3,5,12,52,0.0240,0.1244,1886.14,0.3157,5973.58,0.2532,0.3310
255,255,2014-03-05T18,2014,3,5,18,60,0.0243,0.1256,1873.53,0.3154,5939.64,0.2585,0.3253
256,256,2014-03-06T00,2014,3,6,0,60,0.0265,0.1252,1884.06,0.3166,5951.03,0.2547,0.3315
257,257,2014-03-06T06,2014,3,6,6,60,0.0258,0.1263,1874.04,0.3166,5918.49,0.2567,0.3285
258,258,2014-03-06T12,2014,3,6,12,60,0.0252,0.1278,1890.56,0.3175,5955.11,0.2540,0.3400
259,259,2014-03-06T18,2014,3,6,18,60,0.0249,0.1272,1878.71,0.3180,5907.26,0.2583,0.3336
260,260,2014-03-07T00,2014,3,7,0,60,0.0250,0.1257,1881.80,0.3186,5905.97,0.2555,0.3355
261,261,2014-03-07T06,2014,3,7,6,60,0.0256,0.1260,1869.53,0.3186,5867.90,0.2574,0.3292
262,262,2014-03-07T12,2014,3,7,12,60,0.0256,0.1263,1878.19,0.3180,5906.26,0.2571,0.3348
263,263,2014-03-07T18,2014,3,7,18,60,0.0260,0.1251,1868.51,0.3182,5872.28,0.2607,0.3334
264,264,2014-03-08T00,2014,3,8,0,60,0.0248,0.1262,1871.79,0.3172,5900.36,0.2568,0.3319
265,265,2014-03-08T06,2014,3,8,6,60,0.0266,0.1272,1868.32,0.3178,5879.60,0.2567,0.3357
266,266,2014-03-08T12,2014,3,8,12,60,0.0274,0.1305,1884.33,0.3178,5929.42,0.2542,0.3363
267,267,2014-03-08T18,2014,3,8,18,60,0.0264,0.1283,1881.14,0.3184,5907.29,0.2566,0.3287
268,268,2014-03-09T00,2014,3,9,0,60,0.0267,0.1271,1887.67,0.3182,5933.09,0.2522,0.3323
269,269,2014-03-09T06,2014,3,9,6,60,0.0261,0.1257,1883.28,0.3183,5916.28,0.2536,0.3244
270,270,2014-03-09T12,2014,3,9,12,67,0.0261,0.1262,1903.40,0.3187,5972.49,0.2512,0.3298
271,271,2014-03-09T18,2014,3,9,18,67,0.0279,0.1283,1892.05,0.3185,5939.84,0.2552,0.3235
272,272,2014-03-10T00,2014,3,10,0,67,0.0292,0.1270,1897.90,0.3189,5952.04,0.2511,0.3345
273,273,2014-03-10T06,2014,3,10,6,67,0.0308,0.1274,1885.36,0.3189,5912.63,0.2518,0.3292
274,274,2014-03-10T12,2014,3,10,12,67,0.0312,0.1280,1894.05,0.3182,5952.44,0.2535,0.3309
275,275,2014-03-10T18,2014,3,10,18,67,0.0304,0.1249,1881.71,0.3177,5922.89,0.2561,0.3212
276,276,2014-03-11T00,2014,3,11,0,67,0.0297,0.1257,1891.88,0.3183,5944.28,0.2523,0.3309
277,277,2014-03-11T06,2014,3,11,6,60,0.0269,0.1282,1880.35,0.3175,5921.45,0.2536,0.3233
278,278,2014-03-11T12,2014,3,11,12,67,0.0264,0.1285,1892.76,0.3172,5967.79,0.2529,0.3248
279,279,2014-03-11T18,2014,3,11,18,60,0.0256,0.1271,1888.78,0.3179,5940.62,0.2520,0.3319
280,280,2014-03-12T00,2014,3,12,0,60,0.0252,0.1281,1895.75,0.3176,5969.02,0.2494,0.3350
281,281,2014-03-12T06,2014,3,12,6,60,0.0252,0.1284,1882.69,0.3168,5942.74,0.2504,0.3279
282,282,2014-03-12T12,2014,3,12,12,60,0.0252,0.1293,1901.19,0.3170,5996.80,0.2496,0.3273
283,283,2014-03-12T18,2014,3,12,18,60,0.0244,0.1254,1890.71,0.3167,5970.05,0.2533,0.3194
284,284,2014-03-13T00,2014,3,13,0,67,0.0246,0.1265,1900.81,0.3167,6001.05,0.2505,0.3209
285,285,2014-03-13T06,2014,3,13,6,67,0.0256,0.1282,1895.22,0.3161,5995.14,0.2520,0.3146
286,286,2014-03-13T12,2014,3,13,12,67,0.0255,0.1296,1911.04,0.3165,6037.33,0.2501,0.3249
287,287,2014-03-13T18,2014,3,13,18,67,0.0256,0.1292,1898.41,0.3164,6000.46,0.2518,0.3161
288,288,2014-03-14T00,2014,3,14,0,67,0.0261,0.1270,1907.91,0.3165,6027.63,0.2483,0.3216
289,289,2014-03-14T06,2014,3,14,6,67,0.0266,0.1305,1907.08,0.3171,6013.52,0.2470,0.3293
290,290,2014-03-14T12,2014,3,14,12,67,0.0280,0.1307,1923.97,0.3178,6053.78,0.2453,0.3321
291,291,2014-03-14T18,2014,3,14,18,67,0.0280,0.1298,1911.70,0.3169,6031.90,0.2473,0.3240
292,292,2014-03-15T00,2014,3,15,0,67,0.0278,0.1305,1918.10,0.3165,6060.13,0.2418,0.3360
293,293,2014-03-15T06,2014,3,15,6,67,0.0258,0.1314,1913.16,0.3164,6046.27,0.2414,0.3313
294,294,2014-03-15T12,2014,3,15,12,67,0.0259,0.1327,1921.67,0.3156,6088.75,0.2410,0.3275
295,295,2014-03-15T18,2014,3,15,18,67,0.0238,0.1304,1911.35,0.3156,6056.31,0.2437,0.3217
296,296,2014-03-16T00,2014,3,16,0,67,0.0234,0.1313,1920.21,0.3156,6083.58,0.2394,0.3310
297,297,2014-03-16T06,2014,3,16,6,67,0.0218,0.1323,1915.31,0.3161,6059.16,0.2379,0.3376
298,298,2014-03-16T12,2014,3,16,12,67,0.0233,0.1366,1935.03,0.3168,6108.19,0.2362,0.3411
299,299,2014-03-16T18,2014,3,16,18,67,0.0221,0.1350,1931.00,0.3168,6095.50,0.2396,0.3344
300,300,2014-03-17T00,2014,3,17,0,67,0.0205,0.1333,1935.87,0.3161,6124.85,0.2367,0.3444
301,301,2014-03-17T06,2014,3,17,6,67,0.0195,0.1349,1926.70,0.3155,6106.44,0.2387,0.3384
302,302,2014-03-17T12,2014,3,17,12,60,0.0211,0.1363,1937.23,0.3155,6140.95,0.2384,0.3341
303,303,2014-03-17T18,2014,3,17,18,60,0.0224,0.1346,1927.25,0.3152,6113.51,0.2446,0.3298
304,304,2014-03-18T00,2014,3,18,0,60,0.0199,0.1318,1934.65,0.3159,6123.85,0.2398,0.3374
305,305,2014-03-18T06,2014,3,18,6,4,0.0195,0.1311,1926.64,0.3161,6095.54,0.2423,0.3271
306,306,2014-03-18T12,2014,3,18,12,4,0.0203,0.1320,1933.18,0.3155,6127.93,0.2432,0.3360
307,307,2014-03-18T18,2014,3,18,18,4,0.0204,0.1293,1923.60,0.3156,6094.64,0.2465,0.3242
308,308,2014-03-19T00,2014,3,19,0,60,0.0205,0.1322,1927.71,0.3158,6104.22,0.2443,0.3369
309,309,2014-03-19T06,2014,3,19,6,67,0.0220,0.1336,1915.15,0.3157,6067.02,0.2454,0.3304
310,310,2014-03-19T12,2014,3,19,12,67,0.0217,0.1342,1920.83,0.3158,6083.37,0.2452,0.3345
311,311,2014-03-19T18,2014,3,19,18,67,0.0227,0.1333,1906.20,0.3156,6040.28,0.2488,0.3230
312,312,2014-03-20T00,2014,3,20,0,67,0.0228,0.1343,1903.08,0.3148,6044.59,0.2450,0.3313
313,313,2014-03-20T06,2014,3,20,6,67,0.0229,0.1353,1890.89,0.3151,6000.76,0.2460,0.3286
314,314,2014-03-20T12,2014,3,20,12,67,0.0224,0.1332,1901.71,0.3159,6019.20,0.2428,0.3387
315,315,2014-03-20T18,2014,3,20,18,67,0.0228,0.1326,1890.41,0.3158,5985.90,0.2451,0.3298
316,316,2014-03-21T00,2014,3,21,0,67,0.0234,0.1328,1890.82,0.3149,6005.07,0.2443,0.3389
317,317,2014-03-21T06,2014,3,21,6,67,0.0233,0.1333,1878.29,0.3147,5968.82,0.2480,0.3333
318,318,2014-03-21T12,2014,3,21,12,67,0.0209,0.1345,1888.07,0.3147,5998.71,0.2462,0.3384
319,319,2014-03-21T18,2014,3,21,18,67,0.0201,0.1352,1879.11,0.3154,5958.69,0.2507,0.3268
320,320,2014-03-22T00,2014,3,22,0,67,0.0199,0.1353,1884.46,0.3157,5969.53,0.2462,0.3376
321,321,2014-03-22T06,2014,3,22,6,67,0.0180,0.1379,1873.58,0.3165,5918.96,0.2452,0.3392
322,322,2014-03-22T12,2014,3,22,12,67,0.0177,0.1383,1888.69,0.3170,5957.41,0.2441,0.3429
323,323,2014-03-22T18,2014,3,22,18,27,0.0173,0.1392,1870.43,0.3157,5925.16,0.2488,0.3328
324,324,2014-03-23T00,2014,3,23,0,27,0.0173,0.1394,1872.08,0.3147,5948.55,0.2459,0.3334
325,325,2014-03-23T06,2014,3,23,6,27,0.0173,0.1400,1863.22,0.3154,5907.00,0.2474,0.3413
326,326,2014-03-23T12,2014,3,23,12,30,0.0179,0.1391,1874.54,0.3162,5928.87,0.2465,0.3460
327,327,2014-03-23T18,2014,3,23,18,4,0.0175,0.1371,1863.47,0.3164,5890.39,0.2477,0.3415
328,328,2014-03-24T00,2014,3,24,0,67,0.0177,0.1361,1869.43,0.3170,5897.39,0.2430,0.3411
329,329,2014-03-24T06,2014,3,24,6,67,0.0178,0.1351,1868.93,0.3183,5870.95,0.2426,0.3464
330,330,2014-03-24T12,2014,3,24,12,67,0.0191,0.1354,1881.31,0.3180,5915.21,0.2396,0.3532
331,331,2014-03-24T18,2014,3,24,18,67,0.0197,0.1335,1874.67,0.3186,5884.69,0.2438,0.3429
332,332,2014-03-25T00,2014,3,25,0,119,0.0188,0.1336,1882.14,0.3196,5888.21,0.2397,0.3486
333,333,2014-03-25T06,2014,3,25,6,67,0.0194,0.1346,1876.88,0.3202,5862.16,0.2418,0.3462
334,334,2014-03-25T12,2014,3,25,12,67,0.0193,0.1375,1893.04,0.3203,5910.08,0.2377,0.3582
335,335,2014-03-25T18,2014,3,25,18,67,0.0194,0.1345,1885.70,0.3205,5882.75,0.2399,0.3477
336,336,2014-03-26T00,2014,3,26,0,43,0.0187,0.1327,1896.83,0.3211,5906.81,0.2350,0.3550
337,337,2014-03-26T06,2014,3,26,6,67,0.0188,0.1368,1886.83,0.3211,5876.52,0.2361,0.3652
338,338,2014-03-26T12,2014,3,26,12,67,0.0196,0.1368,1898.64,0.3209,5916.87,0.2342,0.3640
339,339,2014-03-26T18,2014,3,26,18,67,0.0186,0.1367,1882.25,0.3200,5882.92,0.2375,0.3560
340,340,2014-03-27T00,2014,3,27,0,26,0.0189,0.1360,1884.95,0.3196,5898.70,0.2353,0.3604
341,341,2014-03-27T06,2014,3,27,6,26,0.0214,0.1386,1876.28,0.3196,5869.83,0.2379,0.3652
342,342,2014-03-27T12,2014,3,27,12,26,0.0202,0.1384,1890.59,0.3200,5907.33,0.2363,0.3647
343,343,2014-03-27T18,2014,3,27,18,26,0.0209,0.1380,1884.10,0.3209,5871.89,0.2396,0.3535
344,344,2014-03-28T00,2014,3,28,0,67,0.0205,0.1398,1888.44,0.3213,5877.33,0.2343,0.3692
345,345,2014-03-28T06,2014,3,28,6,67,0.0199,0.1420,1884.24,0.3219,5853.41,0.2350,0.3675
346,346,2014-03-28T12,2014,3,28,12,67,0.0197,0.1454,1898.65,0.3223,5891.55,0.2345,0.3687
347,347,2014-03-28T18,2014,3,28,18,67,0.0186,0.1403,1892.98,0.3228,5863.99,0.2373,0.3659
348,348,2014-03-29T00,2014,3,29,0,42,0.0186,0.1419,1896.08,0.3219,5890.77,0.2348,0.3693
349,349,2014-03-29T06,2014,3,29,6,42,0.0182,0.1392,1888.21,0.3214,5874.80,0.2366,0.3663
350,350,2014-03-29T12,2014,3,29,12,42,0.0199,0.1406,1904.76,0.3222,5912.47,0.2353,0.3722
351,351,2014-03-29T18,2014,3,29,18,43,0.0175,0.1365,1897.71,0.3229,5876.29,0.2376,0.3633
352,352,2014-03-30T00,2014,3,30,0,26,0.0188,0.1348,1901.05,0.3220,5903.04,0.2350,0.3693
353,353,2014-03-30T06,2014,3,30,6,26,0.0192,0.1338,1897.17,0.3220,5891.60,0.2350,0.3698
354,354,2014-03-30T12,2014,3,30,12,26,0.0193,0.1343,1908.00,0.3211,5941.69,0.2363,0.3641
355,355,2014-03-30T18,2014,3,30,18,26,0.0183,0.1333,1899.41,0.3209,5918.31,0.2365,0.3688
356,356,2014-03-31T00,2014,3,31,0,9,0.0180,0.1348,1903.32,0.3209,5931.69,0.2337,0.3703
357,357,2014-03-31T06,2014,3,31,6,9,0.0179,0.1366,1898.64,0.3215,5905.53,0.2356,0.3642
358,358,2014-03-31T12,2014,3,31,12,113,0.0184,0.1355,1907.72,0.3211,5941.97,0.2336,0.3654
359,359,2014-03-31T18,2014,3,31,18,9,0.0194,0.1359,1893.61,0.3212,5896.15,0.2368,0.3534
360,360,2014-04-01T00,2014,4,1,0,9,0.0177,0.1366,1895.57,0.3210,5905.99,0.2333,0.3601
361,361,2014-04-01T06,2014,4,1,6,43,0.0181,0.1364,1879.95,0.3203,5868.82,0.2373,0.3541
362,362,2014-04-01T12,2014,4,1,12,43,0.0175,0.1374,1893.16,0.3200,5915.31,0.2361,0.3631
363,363,2014-04-01T18,2014,4,1,18,39,0.0182,0.1366,1883.61,0.3205,5877.10,0.2381,0.3612
364,364,2014-04-02T00,2014,4,2,0,27,0.0173,0.1374,1884.38,0.3203,5883.64,0.2353,0.3592
365,365,2014-04-02T06,2014,4,2,6,119,0.0192,0.1408,1877.97,0.3215,5840.84,0.2364,0.3531
366,366,2014-04-02T12,2014,4,2,12,119,0.0195,0.1427,1890.56,0.3218,5875.72,0.2346,0.3582
367,367,2014-04-02T18,2014,4,2,18,119,0.0190,0.1419,1887.07,0.3231,5840.61,0.2360,0.3570
368,368,2014-04-03T00,2014,4,3,0,39,0.0190,0.1414,1882.82,0.3213,5859.68,0.2362,0.3604
369,369,2014-04-03T06,2014,4,3,6,119,0.0184,0.1442,1868.68,0.3211,5819.57,0.2403,0.3512
370,370,2014-04-03T12,2014,4,3,12,119,0.0190,0.1460,1875.48,0.3206,5849.16,0.2403,0.3475
371,371,2014-04-03T18,2014,4,3,18,119,0.0176,0.1436,1865.92,0.3204,5823.71,0.2434,0.3403
372,372,2014-04-04T00,2014,4,4,0,119,0.0177,0.1421,1871.30,0.3199,5848.78,0.2412,0.3481
373,373,2014-04-04T06,2014,4,4,6,27,0.0173,0.1410,1859.01,0.3196,5816.07,0.2435,0.3372
374,374,2014-04-04T12,2014,4,4,12,27,0.0173,0.1385,1872.67,0.3195,5861.58,0.2420,0.3442
375,375,2014-04-04T18,2014,4,4,18,27,0.0173,0.1378,1867.61,0.3197,5841.84,0.2447,0.3408
376,376,2014-04-05T00,2014,4,5,0,119,0.0181,0.1362,1874.78,0.3191,5874.40,0.2419,0.3426
377,377,2014-04-05T06,2014,4,5,6,119,0.0192,0.1386,1864.32,0.3187,5848.94,0.2441,0.3352
378,378,2014-04-05T12,2014,4,5,12,119,0.0200,0.1387,1882.00,0.3195,5891.23,0.2424,0.3416
379,379,2014-04-05T18,2014,4,5,18,119,0.0195,0.1384,1871.10,0.3188,5868.95,0.2458,0.3424
380,380,2014-04-06T00,2014,4,6,0,119,0.0195,0.1375,1882.78,0.3185,5911.94,0.2416,0.3425
381,381,2014-04-06T06,2014,4,6,6,119,0.0196,0.1393,1870.99,0.3179,5885.58,0.2453,0.3359
382,382,2014-04-06T12,2014,4,6,12,119,0.0203,0.1396,1888.46,0.3183,5933.58,0.2443,0.3473
383,383,2014-04-06T18,2014,4,6,18,119,0.0189,0.1374,1884.72,0.3178,5929.87,0.2461,0.3465
384,384,2014-04-07T00,2014,4,7,0,119,0.0194,0.1350,1895.61,0.3179,5963.43,0.2431,0.3505
385,385,2014-04-07T06,2014,4,7,6,119,0.0189,0.1375,1884.68,0.3176,5934.55,0.2454,0.3517
386,386,2014-04-07T12,2014,4,7,12,119,0.0174,0.1372,1898.63,0.3177,5976.83,0.2444,0.3490
387,387,2014-04-07T18,2014,4,7,18,58,0.0174,0.1377,1890.77,0.3172,5960.16,0.2471,0.3430
388,388,2014-04-08T00,2014,4,8,0,27,0.0173,0.1370,1892.42,0.3157,5993.68,0.2436,0.3525
389,389,2014-04-08T06,2014,4,8,6,58,0.0175,0.1374,1880.74,0.3150,5969.82,0.2472,0.3414
390,390,2014-04-08T12,2014,4,8,12,58,0.0179,0.1391,1895.16,0.3157,6003.30,0.2452,0.3429
391,391,2014-04-08T18,2014,4,8,18,58,0.0174,0.1349,1882.65,0.3154,5969.79,0.2487,0.3420
392,392,2014-04-09T00,2014,4,9,0,27,0.0173,0.1342,1890.77,0.3161,5982.37,0.2431,0.3559
393,393,2014-04-09T06,2014,4,9,6,27,0.0173,0.1354,1889.06,0.3163,5972.12,0.2439,0.3502
394,394,2014-04-09T12,2014,4,9,12,27,0.0173,0.1346,1899.68,0.3161,6009.02,0.2456,0.3525
395,395,2014-04-09T18,2014,4,9,18,27,0.0173,0.1329,1891.98,0.3160,5987.33,0.2470,0.3516
396,396,2014-04-10T00,2014,4,10,0,27,0.0173,0.1321,1901.78,0.3159,6019.60,0.2429,0.3582
397,397,2014-04-10T06,2014,4,10,6,27,0.0173,0.1336,1899.48,0.3165,6001.36,0.2434,0.3547
398,398,2014-04-10T12,2014,4,10,12,27,0.0173,0.1344,1914.18,0.3175,6029.48,0.2436,0.3529
399,399,2014-04-10T18,2014,4,10,18,27,0.0173,0.1309,1903.81,0.3173,6000.12,0.2451,0.3530
400,400,2014-04-11T00,2014,4,11,0,27,0.0173,0.1327,1913.14,0.3178,6020.33,0.2401,0.3599
401,401,2014-04-11T06,2014,4,11,6,27,0.0173,0.1353,1910.81,0.3189,5991.99,0.2420,0.3577
402,402,2014-04-11T12,2014,4,11,12,67,0.0180,0.1346,1916.58,0.3191,6007.09,0.2418,0.3579
403,403,2014-04-11T18,2014,4,11,18,27,0.0173,0.1361,1907.33,0.3188,5982.69,0.2413,0.3534
404,404,2014-04-12T00,2014,4,12,0,27,0.0173,0.1399,1910.25,0.3186,5995.11,0.2363,0.3637
405,405,2014-04-12T06,2014,4,12,6,27,0.0173,0.1440,1904.91,0.3188,5974.60,0.2361,0.3634
406,406,2014-04-12T12,2014,4,12,12,27,0.0172,0.1464,1922.59,0.3199,6009.17,0.2330,0.3698
407,407,2014-04-12T18,2014,4,12,18,27,0.0172,0.1475,1910.16,0.3191,5986.29,0.2363,0.3608
408,408,2014-04-13T00,2014,4,13,0,27,0.0172,0.1475,1920.69,0.3195,6012.19,0.2321,0.3683
409,409,2014-04-13T06,2014,4,13,6,27,0.0172,0.1484,1910.14,0.3191,5986.92,0.2345,0.3585
410,410,2014-04-13T12,2014,4,13,12,27,0.0173,0.1519,1922.59,0.3193,6020.80,0.2348,0.3613
411,411,2014-04-13T18,2014,4,13,18,27,0.0173,0.1510,1904.98,0.3183,5984.75,0.2401,0.3461
412,412,2014-04-14T00,2014,4,14,0,42,0.0178,0.1510,1904.62,0.3172,6003.77,0.2392,0.3502
413,413,2014-04-14T06,2014,4,14,6,27,0.0173,0.1498,1897.66,0.3178,5971.86,0.2410,0.3490
414,414,2014-04-14T12,2014,4,14,12,27,0.0172,0.1500,1908.96,0.3183,5997.03,0.2415,0.3514
415,415,2014-04-14T18,2014,4,14,18,27,0.0172,0.1464,1899.05,0.3195,5943.75,0.2401,0.3506
416,416,2014-04-15T00,2014,4,15,0,119,0.0173,0.1466,1900.13,0.3198,5942.16,0.2344,0.3577
417,417,2014-04-15T06,2014,4,15,6,27,0.0173,0.1451,1889.73,0.3197,5911.34,0.2372,0.3506
418,418,2014-04-15T12,2014,4,15,12,27,0.0173,0.1464,1898.83,0.3194,5945.64,0.2392,0.3508
419,419,2014-04-15T18,2014,4,15,18,27,0.0173,0.1423,1888.03,0.3198,5903.00,0.2408,0.3512
420,420,2014-04-16T00,2014,4,16,0,27,0.0173,0.1426,1887.08,0.3189,5916.79,0.2380,0.3587
421,421,2014-04-16T06,2014,4,16,6,27,0.0173,0.1473,1880.88,0.3183,5908.85,0.2396,0.3550
422,422,2014-04-16T12,2014,4,16,12,27,0.0173,0.1475,1890.26,0.3189,5928.10,0.2370,0.3588
423,423,2014-04-16T18,2014,4,16,18,27,0.0171,0.1440,1873.80,0.3186,5880.97,0.2388,0.3608
424,424,2014-04-17T00,2014,4,17,0,27,0.0172,0.1419,1882.69,0.3194,5895.32,0.2343,0.3691
425,425,2014-04-17T06,2014,4,17,6,27,0.0173,0.1460,1875.14,0.3196,5867.91,0.2368,0.3626
426,426,2014-04-17T12,2014,4,17,12,27,0.0173,0.1476,1894.03,0.3203,5914.06,0.2358,0.3654
427,427,2014-04-17T18,2014,4,17,18,27,0.0173,0.1438,1876.49,0.3205,5855.51,0.2379,0.3604
428,428,2014-04-18T00,2014,4,18,0,27,0.0173,0.1440,1881.93,0.3208,5866.59,0.2341,0.3666
429,429,2014-04-18T06,2014,4,18,6,26,0.0181,0.1455,1877.14,0.3215,5838.84,0.2372,0.3647
430,430,2014-04-18T12,2014,4,18,12,27,0.0173,0.1476,1886.93,0.3218,5864.25,0.2377,0.3578
431,431,2014-04-18T18,2014,4,18,18,26,0.0178,0.1459,1872.25,0.3222,5811.21,0.2389,0.3600
432,432,2014-04-19T00,2014,4,19,0,26,0.0183,0.1460,1872.52,0.3228,5800.60,0.2355,0.3609
433,433,2014-04-19T06,2014,4,19,6,26,0.0186,0.1478,1865.16,0.3238,5759.61,0.2365,0.3634
434,434,2014-04-19T12,2014,4,19,12,26,0.0176,0.1493,1869.81,0.3243,5765.33,0.2361,0.3681
435,435,2014-04-19T18,2014,4,19,18,26,0.0196,0.1464,1852.94,0.3242,5715.26,0.2406,0.3566
436,436,2014-04-20T00,2014,4,20,0,27,0.0173,0.1456,1852.20,0.3238,5719.96,0.2395,0.3563
437,437,2014-04-20T06,2014,4,20,6,26,0.0178,0.1497,1838.42,0.3235,5682.11,0.2432,0.3579
438,438,2014-04-20T12,2014,4,20,12,27,0.0172,0.1491,1846.44,0.3233,5710.86,0.2450,0.3556
439,439,2014-04-20T18,2014,4,20,18,26,0.0184,0.1457,1832.44,0.3233,5667.38,0.2470,0.3568
440,440,2014-04-21T00,2014,4,21,0,26,0.0178,0.1465,1835.53,0.3235,5674.02,0.2417,0.3569
441,441,2014-04-21T06,2014,4,21,6,26,0.0195,0.1453,1825.19,0.3236,5640.27,0.2434,0.3553
442,442,2014-04-21T12,2014,4,21,12,26,0.0180,0.1440,1840.65,0.3240,5680.29,0.2431,0.3590
443,443,2014-04-21T18,2014,4,21,18,26,0.0182,0.1418,1830.37,0.3246,5639.42,0.2444,0.3535
444,444,2014-04-22T00,2014,4,22,0,26,0.0202,0.1385,1840.31,0.3251,5661.43,0.2395,0.3602
445,445,2014-04-22T06,2014,4,22,6,26,0.0199,0.1407,1834.42,0.3247,5650.24,0.2405,0.3512
446,446,2014-04-22T12,2014,4,22,12,26,0.0191,0.1433,1851.32,0.3250,5695.93,0.2394,0.3567
447,447,2014-04-22T18,2014,4,22,18,26,0.0216,0.1406,1840.94,0.3254,5658.09,0.2412,0.3537
448,448,2014-04-23T00,2014,4,23,0,26,0.0224,0.1383,1838.73,0.3250,5658.37,0.2381,0.3624
449,449,2014-04-23T06,2014,4,23,6,26,0.0234,0.1394,1828.99,0.3249,5628.82,0.2412,0.3575
450,450,2014-04-23T12,2014,4,23,12,26,0.0216,0.1414,1837.69,0.3236,5678.27,0.2401,0.3547
451,451,2014-04-23T18,2014,4,23,18,26,0.0223,0.1400,1824.56,0.3232,5646.05,0.2423,0.3522
452,452,2014-04-24T00,2014,4,24,0,26,0.0211,0.1388,1828.40,0.3225,5668.86,0.2407,0.3512
453,453,2014-04-24T06,2014,4,24,6,26,0.0235,0.1396,1818.79,0.3222,5644.56,0.2445,0.3398
454,454,2014-04-24T12,2014,4,24,12,26,0.0212,0.1414,1827.03,0.3204,5701.71,0.2447,0.3403
455,455,2014-04-24T18,2014,4,24,18,26,0.0219,0.1386,1813.54,0.3193,5680.34,0.2496,0.3333
456,456,2014-04-25T00,2014,4,25,0,26,0.0199,0.1366,1822.06,0.3191,5709.75,0.2456,0.3384
457,457,2014-04-25T06,2014,4,25,6,26,0.0201,0.1411,1817.29,0.3189,5698.19,0.2467,0.3399
458,458,2014-04-25T12,2014,4,25,12,26,0.0183,0.1417,1835.35,0.3200,5736.09,0.2447,0.3497
459,459,2014-04-25T18,2014,4,25,18,26,0.0175,0.1425,1823.98,0.3196,5706.61,0.2451,0.3459
460,460,2014-04-26T00,2014,4,26,0,27,0.0173,0.1409,1828.13,0.3193,5724.85,0.2443,0.3554
461,461,2014-04-26T06,2014,4,26,6,26,0.0173,0.1418,1820.64,0.3189,5708.48,0.2452,0.3485
462,462,2014-04-26T12,2014,4,26,12,27,0.0173,0.1453,1839.66,0.3191,5765.98,0.2449,0.3454
463,463,2014-04-26T18,2014,4,26,18,27,0.0173,0.1454,1824.41,0.3182,5734.06,0.2492,0.3408
464,464,2014-04-27T00,2014,4,27,0,86,0.0175,0.1454,1833.73,0.3181,5764.42,0.2451,0.3492
465,465,2014-04-27T06,2014,4,27,6,27,0.0173,0.1466,1828.64,0.3181,5749.49,0.2476,0.3456
466,466,2014-04-27T12,2014,4,27,12,42,0.0181,0.1457,1848.77,0.3184,5806.08,0.2473,0.3419
467,467,2014-04-27T18,2014,4,27,18,27,0.0173,0.1430,1842.53,0.3183,5789.21,0.2502,0.3383
468,468,2014-04-28T00,2014,4,28,0,27,0.0173,0.1439,1855.64,0.3184,5827.54,0.2480,0.3456
469,469,2014-04-28T06,2014,4,28,6,27,0.0173,0.1443,1849.16,0.3178,5819.02,0.2491,0.3438
470,470,2014-04-28T12,2014,4,28,12,42,0.0194,0.1404,1870.57,0.3183,5876.02,0.2461,0.3538
471,471,2014-04-28T18,2014,4,28,18,42,0.0188,0.1417,1857.89,0.3169,5861.80,0.2495,0.3471
